Date,Open,High,Low,Close,Adj Close,Volume
2001-07-02,48.950001,49.790001,48.650002,49.750000,36.355671,5491200
2001-07-03,49.700001,49.700001,48.939999,49.220001,35.968365,3803700
2001-07-05,49.349998,49.380001,48.450001,48.599998,35.515270,5132100
2001-07-06,48.549999,48.560001,46.709999,47.340000,34.594509,6664200
2001-07-09,47.480000,48.400002,47.049999,48.250000,35.259514,6081800
2001-07-10,48.500000,48.669998,47.380001,47.500000,34.711441,6461600
2001-07-11,48.150002,49.400002,47.619999,48.849998,35.697975,7910500
2001-07-12,50.549999,51.849998,49.950001,51.849998,37.890270,11705100
2001-07-13,51.849998,53.230000,51.130001,52.900002,38.657570,9845500
2001-07-16,53.400002,54.049999,53.110001,53.480000,39.081436,11402300
2001-07-17,53.840000,53.849998,52.939999,53.349998,38.986408,8785400
2001-07-18,52.869999,53.980000,52.529999,53.980000,39.446800,7180300
2001-07-19,53.980000,54.500000,53.810001,54.230000,39.629494,8230700
2001-07-20,54.000000,54.590000,53.900002,54.279999,39.666035,5894900
2001-07-23,53.900002,54.270000,52.849998,53.029999,38.752590,5361100
2001-07-24,53.049999,53.200001,52.500000,53.099998,38.803726,6075300
2001-07-25,53.099998,55.099998,52.730000,55.099998,40.265282,9512400
2001-07-26,55.099998,55.509998,54.180000,55.500000,40.557560,8425900
2001-07-27,55.750000,56.000000,55.009998,55.410000,40.491798,5169300
2001-07-30,56.000000,56.049999,54.189999,55.880001,40.835281,7168200
2001-07-31,55.520000,56.500000,55.400002,55.900002,40.849884,7725600
2001-08-01,55.400002,56.770000,54.950001,55.009998,40.199490,6168500
2001-08-02,55.439999,56.150002,55.049999,55.990002,40.915646,5746300
2001-08-03,55.900002,55.970001,55.049999,55.389999,40.477188,4170000
2001-08-06,55.580002,55.580002,54.060001,54.500000,39.826801,5712600
2001-08-07,54.680000,55.279999,54.150002,55.080002,40.250660,5155500
2001-08-08,54.599998,55.869999,54.400002,54.529999,39.848736,6387000
2001-08-09,54.419998,54.790001,53.299999,54.169998,39.585648,8539200
2001-08-10,53.950001,54.000000,52.500000,53.599998,39.169113,8245600
2001-08-13,53.549999,53.770000,51.799999,52.200001,38.146042,10140400
2001-08-14,51.250000,52.700001,51.130001,52.360001,38.262978,10067600
2001-08-15,52.320000,52.919998,51.820000,52.000000,37.999882,6033000
2001-08-16,51.520000,52.200001,50.669998,51.689999,37.773357,6205200
2001-08-17,51.500000,51.500000,50.099998,50.799999,37.122971,5901700
2001-08-20,51.299999,51.619999,50.799999,51.590000,37.700283,4349000
2001-08-21,51.400002,51.619999,49.880001,49.939999,36.494514,6542700
2001-08-22,50.009998,50.540001,49.509998,50.240002,36.713741,5818100
2001-08-23,50.049999,50.430000,49.500000,49.740002,36.348366,5545200
2001-08-24,49.650002,51.000000,49.650002,50.950001,37.232582,7268400
2001-08-27,51.200001,51.500000,50.389999,50.389999,36.823357,4675000
2001-08-28,49.900002,50.200001,49.700001,50.099998,36.611439,6149700
2001-08-29,50.049999,50.419998,49.029999,49.150002,35.917206,5440500
2001-08-30,49.099998,49.470001,47.240002,47.599998,34.784527,9639000
2001-08-31,47.700001,49.000000,47.700001,48.049999,35.113358,7555100
2001-09-04,48.230000,49.880001,48.209999,48.450001,35.405666,7324700
2001-09-05,48.320000,49.349998,47.000000,49.150002,35.917206,9833200
2001-09-06,48.950001,49.660000,47.000000,47.369999,34.616436,10383500
2001-09-07,46.900002,46.900002,45.119999,46.220001,33.776058,10431700
2001-09-10,45.500000,47.000000,45.040001,46.230000,33.783348,6726900
2001-09-17,44.000000,46.099998,42.000000,44.000000,32.153763,17501800
2001-09-18,45.000000,46.349998,44.160000,45.349998,33.140282,10510300
2001-09-19,45.279999,46.080002,44.189999,45.450001,33.264709,11716600
2001-09-20,45.349998,45.939999,45.009998,45.310001,33.162239,12656400
2001-09-21,44.150002,45.950001,43.900002,44.660000,32.686508,16443600
2001-09-24,46.500000,47.980000,46.009998,47.279999,34.604084,13901700
2001-09-25,48.200001,49.099998,48.049999,48.400002,35.423805,15973800
2001-09-26,49.349998,49.480000,48.619999,49.480000,36.214260,12116300
2001-09-27,49.480000,49.689999,48.110001,49.389999,36.148380,9247000
2001-09-28,49.450001,49.950001,48.810001,49.500000,36.228897,9560200
2001-10-01,49.500000,50.049999,48.139999,49.759998,36.419186,11988600
2001-10-02,50.049999,52.000000,49.799999,51.599998,37.765862,11404200
2001-10-03,51.889999,53.470001,51.500000,52.730000,38.592911,13951800
2001-10-04,52.799999,52.950001,51.419998,51.500000,37.692696,10199000
2001-10-05,51.520000,52.400002,51.000000,52.400002,38.351387,9463200
2001-10-08,52.410000,52.410000,50.959999,51.110001,37.407242,6702000
2001-10-09,51.500000,52.200001,51.000000,52.080002,38.117180,8068400
2001-10-10,52.330002,53.700001,52.200001,53.630001,39.251625,9481900
2001-10-11,53.950001,54.750000,52.849998,53.490002,39.149158,12260600
2001-10-12,52.849998,53.000000,51.799999,52.900002,38.717342,10740100
2001-10-15,52.619999,53.480000,52.410000,53.480000,39.141834,6259700
2001-10-16,53.480000,54.000000,52.500000,53.139999,38.892990,6767600
2001-10-17,53.250000,53.740002,52.150002,52.220001,38.219635,6638500
2001-10-18,52.330002,52.799999,51.419998,51.900002,37.985447,7829100
2001-10-19,52.150002,53.070000,51.599998,53.009998,38.797848,6044500
2001-10-22,52.799999,53.599998,52.080002,53.040001,38.819798,6544200
2001-10-23,53.040001,53.549999,52.150002,52.610001,38.505096,6188400
2001-10-24,52.970001,53.189999,52.430000,52.480000,38.409943,5230800
2001-10-25,51.799999,53.299999,51.509998,53.299999,39.010090,6892800
2001-10-26,53.150002,53.820000,52.500000,53.419998,39.097919,5123700
2001-10-29,52.900002,53.060001,51.709999,51.900002,37.985447,6024800
2001-10-30,51.500000,51.750000,50.360001,50.599998,37.033974,7094900
2001-10-31,50.700001,52.320000,50.650002,51.400002,37.619495,7034600
2001-11-01,51.200001,52.950001,50.860001,52.240002,38.234299,8601900
2001-11-02,51.799999,53.180000,51.759998,52.970001,38.768581,5794300
2001-11-05,53.150002,54.299999,52.389999,53.900002,39.449226,6841200
2001-11-06,54.049999,55.099998,53.650002,54.939999,40.210411,8781200
2001-11-07,54.849998,54.990002,53.400002,53.820000,39.390682,8222400
2001-11-08,54.599998,55.400002,53.990002,54.500000,39.888378,8584100
2001-11-09,54.549999,55.250000,53.889999,55.099998,40.327507,5045700
2001-11-12,54.549999,55.680000,54.000000,55.580002,40.678844,6500700
2001-11-13,55.900002,55.950001,54.250000,54.259998,39.712723,10522000
2001-11-14,55.599998,55.799999,55.049999,55.279999,40.459263,9589300
2001-11-15,55.580002,56.240002,55.279999,56.000000,40.986221,8452000
2001-11-16,56.000000,56.000000,54.650002,55.099998,40.327507,10558400
2001-11-19,54.599998,55.860001,54.599998,55.750000,40.803257,7963900
2001-11-20,55.700001,55.980000,55.110001,55.700001,40.766655,6336400
2001-11-21,55.520000,55.610001,54.840000,55.119999,40.342148,4989500
2001-11-23,55.070000,55.849998,55.060001,55.799999,40.839836,2307000
2001-11-26,55.700001,56.020000,55.310001,55.750000,40.803257,7702400
2001-11-27,55.549999,55.810001,54.830002,55.080002,40.312870,9664100
2001-11-28,54.900002,55.759998,54.480000,55.000000,40.254322,7469400
2001-11-29,55.099998,55.290001,54.500000,54.650002,39.998173,5727700
2001-11-30,55.000000,55.900002,54.900002,55.150002,40.364117,8414300
2001-12-03,55.060001,55.230000,54.180000,54.580002,39.946941,7615500
2001-12-04,54.400002,55.169998,54.200001,55.169998,40.378757,6865500
2001-12-05,55.169998,56.570000,54.939999,56.570000,41.403393,9031700
2001-12-06,55.950001,55.990002,55.410000,55.619999,40.708103,7044300
2001-12-07,55.209999,55.599998,54.750000,55.340000,40.503174,4602400
2001-12-10,55.099998,55.400002,54.270000,54.270000,39.720039,5293400
2001-12-11,54.119999,54.799999,53.509998,54.080002,39.580982,6097600
2001-12-12,54.020000,54.700001,53.500000,54.330002,39.763966,5772300
2001-12-13,54.080002,54.090000,53.099998,53.360001,39.054008,7847100
2001-12-14,53.700001,54.410000,53.029999,54.060001,39.566345,6015900
2001-12-17,54.150002,55.849998,53.880001,55.849998,40.876431,8463200
2001-12-18,55.910000,56.099998,55.419998,55.779999,40.825211,8798500
2001-12-19,55.680000,56.500000,55.349998,56.279999,41.242912,8212100
2001-12-20,56.330002,57.139999,56.200001,56.259998,41.228249,7845000
2001-12-21,56.840000,57.580002,56.529999,57.570000,42.188240,13126800
2001-12-24,57.520000,57.700001,57.130001,57.130001,41.865814,2031400
2001-12-26,57.750000,58.570000,57.709999,58.150002,42.613281,6638900
2001-12-27,58.099998,58.599998,57.770000,58.369999,42.774498,4822200
2001-12-28,58.349998,58.740002,58.139999,58.349998,42.759846,4343400
2001-12-31,58.099998,58.480000,57.549999,57.549999,42.173592,5134700
2002-01-02,57.650002,58.150002,56.990002,58.049999,42.539993,6677900
2002-01-03,57.950001,58.299999,57.500000,57.980000,42.488701,5957300
2002-01-04,57.660000,58.259998,57.200001,57.599998,42.210228,6679700
2002-01-07,57.450001,58.099998,57.209999,57.389999,42.056335,5360400
2002-01-08,57.689999,58.000000,57.330002,57.840000,42.386112,4370200
2002-01-09,57.150002,57.529999,56.189999,56.400002,41.330849,7575800
2002-01-10,56.400002,57.349998,56.259998,57.000000,41.770546,6466400
2002-01-11,56.650002,56.740002,55.529999,55.799999,40.891171,7271300
2002-01-14,55.799999,56.900002,55.759998,55.759998,40.861835,6713800
2002-01-15,55.759998,56.900002,55.310001,56.869999,41.675262,8086100
2002-01-16,56.869999,56.869999,55.500000,55.990002,41.030399,5506400
2002-01-17,55.849998,57.220001,55.700001,56.759998,41.594662,7796500
2002-01-18,56.549999,56.889999,55.970001,56.349998,41.294216,7007400
2002-01-22,57.119999,58.700001,57.110001,58.009998,42.510670,9990000
2002-01-23,58.400002,59.950001,58.220001,59.860001,43.866402,10682200
2002-01-24,59.860001,59.950001,59.299999,59.669998,43.727154,7984100
2002-01-25,59.360001,59.480000,58.060001,58.400002,42.796490,7322100
2002-01-28,58.700001,59.180000,58.320000,58.630001,42.965034,5142700
2002-01-29,59.080002,59.480000,57.910000,57.910000,42.437389,7373900
2002-01-30,57.799999,59.950001,57.750000,59.750000,43.785782,10006100
2002-01-31,59.599998,59.980000,59.099998,59.980000,43.954327,6861200
2002-02-01,59.700001,59.900002,58.750000,59.259998,43.426704,6697000
2002-02-04,59.580002,59.900002,58.650002,58.900002,43.162895,6514600
2002-02-05,59.040001,59.500000,58.450001,58.799999,43.089600,6626800
2002-02-06,58.700001,59.250000,58.410000,58.880001,43.148228,6421200
2002-02-07,59.150002,59.750000,58.340000,58.389999,42.789158,8419300
2002-02-08,58.389999,59.150002,58.099998,59.150002,43.346092,6378800
2002-02-11,59.490002,60.299999,59.380001,60.250000,44.152191,8501000
2002-02-12,59.849998,60.349998,59.799999,60.099998,44.042248,5323600
2002-02-13,60.299999,60.720001,59.880001,60.119999,44.056927,6399600
2002-02-14,60.349998,60.590000,59.930000,60.490002,44.328064,5986000
2002-02-15,60.490002,60.590000,59.900002,60.029999,43.990971,7257600
2002-02-19,59.400002,60.180000,59.200001,59.290001,43.448689,9060600
2002-02-20,59.369999,60.200001,58.799999,60.020000,43.983631,8194100
2002-02-21,60.150002,60.869999,59.389999,59.549999,43.639221,7339600
2002-02-22,59.650002,59.950001,58.599998,59.950001,43.932343,7603200
2002-02-25,60.200001,60.750000,60.060001,60.650002,44.445316,8342500
2002-02-26,60.799999,62.279999,60.450001,62.099998,45.507904,11650400
2002-02-27,62.599998,62.849998,61.750000,62.250000,45.617813,12977300
2002-02-28,62.700001,62.880001,61.540001,62.009998,45.441944,11995700
2002-03-01,62.200001,62.810001,62.060001,62.810001,46.028194,7519600
2002-03-04,62.950001,63.080002,62.180000,62.980000,46.152775,8167600
2002-03-05,62.320000,62.590000,60.549999,60.759998,44.525921,12356700
2002-03-06,60.970001,61.480000,60.299999,60.900002,44.628525,10196200
2002-03-07,61.500000,61.950001,60.990002,61.700001,45.214771,9292400
2002-03-08,62.180000,62.900002,62.000000,62.520000,45.815674,10461200
2002-03-11,62.810001,62.810001,62.029999,62.529999,45.823009,6698200
2002-03-12,61.900002,62.400002,61.889999,62.230000,45.603165,6980900
2002-03-13,61.750000,62.090000,61.299999,61.990002,45.427307,6178300
2002-03-14,61.950001,62.590000,61.910000,62.270000,45.632484,5020200
2002-03-15,62.680000,63.750000,62.450001,63.750000,46.717052,13302500
2002-03-18,63.919998,63.939999,62.700001,63.549999,46.570480,6358800
2002-03-19,63.700001,63.840000,63.040001,63.459999,46.504539,5544900
2002-03-20,62.950001,63.439999,62.930000,63.180000,46.354130,7102100
2002-03-21,62.950001,63.189999,61.950001,62.200001,45.635109,5802400
2002-03-22,62.200001,62.240002,61.570000,62.049999,45.525063,5499200
2002-03-25,61.849998,62.180000,61.279999,61.279999,44.960117,5917900
2002-03-26,61.349998,62.389999,61.349998,62.169998,45.613113,6183500
2002-03-27,62.049999,62.299999,61.619999,62.000000,45.488365,6930800
2002-03-28,62.009998,62.169998,61.279999,61.299999,44.974812,5830000
2002-04-01,60.349998,60.360001,58.619999,59.560001,43.698200,13248900
2002-04-02,59.500000,59.509998,58.750000,58.930000,43.235958,7788800
2002-04-03,59.400002,59.799999,57.750000,58.599998,42.993855,8932800
2002-04-04,58.799999,59.599998,58.720001,59.279999,43.492756,6853300
2002-04-05,59.230000,59.750000,58.779999,59.139999,43.390045,5321600
2002-04-08,59.000000,59.950001,58.520000,59.779999,43.859592,6139300
2002-04-09,60.099998,60.450001,59.900002,60.099998,44.094391,6229800
2002-04-10,60.250000,60.700001,59.869999,60.570000,44.439224,7116000
2002-04-11,60.650002,61.810001,60.009998,60.169998,44.145741,8567000
2002-04-12,60.700001,61.849998,60.290001,61.230000,44.923450,6488900
2002-04-15,61.049999,61.270000,59.520000,59.930000,43.969650,5770000
2002-04-16,60.200001,60.709999,59.599998,60.000000,44.021000,7013800
2002-04-17,60.549999,60.549999,58.650002,59.290001,43.500107,9141200
2002-04-18,58.549999,59.419998,56.740002,58.150002,42.663708,11727300
2002-04-19,58.799999,59.099998,58.139999,58.930000,43.235958,5848200
2002-04-22,58.930000,59.099998,57.000000,57.549999,42.223495,6438900
2002-04-23,57.849998,58.439999,57.619999,58.049999,42.590321,6917900
2002-04-24,57.900002,58.639999,57.320000,57.450001,42.150120,6527500
2002-04-25,56.799999,57.110001,56.230000,57.000000,41.819962,7330800
2002-04-26,57.250000,57.299999,55.779999,55.799999,40.939541,10036100
2002-04-29,55.900002,57.400002,55.799999,56.200001,41.233028,10053400
2002-04-30,56.099998,56.590000,55.459999,55.860001,40.983551,10411000
2002-05-01,55.599998,56.799999,54.820000,56.799999,41.673225,8589100
2002-05-02,56.750000,57.250000,56.180000,56.650002,41.563175,7659000
2002-05-03,56.450001,56.480000,55.080002,55.250000,40.536007,7821600
2002-05-06,55.610001,56.130001,53.950001,53.990002,39.611568,7980500
2002-05-07,54.619999,55.500000,54.000000,55.009998,40.359928,8965100
2002-05-08,56.250000,56.490002,55.680000,56.389999,41.372417,8317600
2002-05-09,55.650002,55.750000,53.720001,54.990002,40.345264,11840200
2002-05-10,55.240002,55.259998,53.610001,53.660000,39.369457,7436000
2002-05-13,53.840000,55.279999,53.840000,55.040001,40.381943,6421700
2002-05-14,57.500000,58.250000,57.049999,57.389999,42.106091,12505700
2002-05-15,57.639999,58.189999,56.639999,56.770000,41.651215,10467000
2002-05-16,57.650002,58.689999,57.439999,58.349998,42.810432,8016000
2002-05-17,58.349998,59.299999,57.959999,58.330002,42.795761,7547100
2002-05-20,58.750000,58.820000,57.700001,57.799999,42.406902,5031900
2002-05-21,57.900002,58.119999,56.599998,56.599998,41.526497,6376800
2002-05-22,56.700001,56.799999,55.700001,56.799999,41.673225,6026900
2002-05-23,56.500000,56.759998,55.790001,56.310001,41.313728,5915900
2002-05-24,56.560001,56.939999,55.509998,55.520000,40.734116,5011100
2002-05-28,55.400002,55.630001,53.930000,54.790001,40.198521,6920300
2002-05-29,54.900002,55.660000,54.529999,54.529999,40.007771,5427400
2002-05-30,54.099998,54.849998,53.750000,53.990002,39.611568,8196300
2002-05-31,54.900002,55.580002,54.000000,54.099998,39.692272,11707200
2002-06-03,54.180000,54.669998,52.950001,53.150002,38.995274,8180000
2002-06-04,53.000000,54.000000,52.000000,54.000000,39.618916,13781900
2002-06-05,54.950001,55.770000,54.520000,54.959999,40.323238,10080900
2002-06-06,54.970001,54.980000,54.000000,54.099998,39.692272,7554600
2002-06-07,53.849998,54.720001,53.759998,54.430000,39.934395,7928900
2002-06-10,55.099998,56.580002,55.060001,56.400002,41.379745,8559100
2002-06-11,56.849998,57.630001,56.380001,56.450001,41.416435,11423700
2002-06-12,56.549999,58.299999,56.240002,58.299999,42.773735,10561800
2002-06-13,57.750000,57.759998,56.270000,56.500000,41.453117,9523000
2002-06-14,56.450001,57.029999,55.250000,56.950001,41.783272,10511400
2002-06-17,57.099998,58.439999,56.700001,58.310001,42.781075,8631800
2002-06-18,58.310001,58.880001,57.910000,58.549999,42.957184,6997100
2002-06-19,58.000000,58.750000,56.980000,57.410000,42.174797,7595400
2002-06-20,57.349998,57.900002,56.200001,56.500000,41.506279,7163900
2002-06-21,55.500000,56.500000,54.900002,54.980000,40.389652,15090200
2002-06-24,55.049999,56.349998,54.230000,55.750000,40.955311,10988900
2002-06-25,56.000000,57.220001,55.020000,55.099998,40.477818,8646500
2002-06-26,54.299999,56.500000,53.750000,55.619999,40.859821,10912100
2002-06-27,55.799999,57.700001,55.049999,57.700001,42.387817,8552400
2002-06-28,57.000000,57.779999,55.009998,55.009998,40.411694,15398900
2002-07-01,55.299999,55.830002,54.400002,54.400002,39.963570,10183200
2002-07-02,54.410000,54.930000,53.299999,53.419998,39.243645,10192500
2002-07-03,53.299999,55.099998,53.299999,55.040001,40.433735,7243200
2002-07-05,55.450001,56.009998,55.230000,56.000000,41.138977,3217700
2002-07-08,56.150002,56.700001,55.180000,55.599998,40.845131,7639800
2002-07-09,55.660000,56.070000,54.480000,54.650002,40.147228,8035500
2002-07-10,54.750000,55.599998,53.549999,53.759998,39.493416,8964200
2002-07-11,53.770000,54.990002,53.000000,54.180000,39.801960,12871600
2002-07-12,53.930000,54.099998,52.590000,52.849998,38.824909,8919300
2002-07-15,52.400002,53.480000,50.099998,53.439999,39.258339,12703700
2002-07-16,52.250000,52.570000,49.880001,49.880001,36.643074,14497700
2002-07-17,51.000000,51.490002,47.500000,48.250000,35.445633,18751100
2002-07-18,48.400002,49.540001,47.400002,47.410000,34.828545,12019700
2002-07-19,47.200001,47.700001,45.610001,46.500000,34.160049,13179300
2002-07-22,46.250000,47.209999,43.990002,44.599998,32.764240,16834200
2002-07-23,45.000000,46.900002,44.750000,45.099998,33.131557,15287400
2002-07-24,44.299999,48.119999,43.720001,47.939999,35.217899,18988100
2002-07-25,47.700001,48.070000,45.000000,47.000000,34.527367,14451900
2002-07-26,47.000000,48.250000,46.000000,48.180000,35.394211,9082900
2002-07-29,48.189999,49.650002,47.599998,49.529999,36.385952,10985500
2002-07-30,49.020000,49.700001,48.500000,49.119999,36.084740,10102200
2002-07-31,49.299999,49.299999,47.349998,49.180000,36.128845,12722700
2002-08-01,49.000000,49.169998,46.820000,47.400002,34.821201,12829500
2002-08-02,47.200001,47.400002,45.189999,46.099998,33.866199,9885400
2002-08-05,46.099998,46.919998,45.549999,45.599998,33.498878,8422000
2002-08-06,47.900002,48.500000,46.400002,47.279999,34.733040,10310300
2002-08-07,48.500000,48.500000,46.900002,48.380001,35.541134,9682900
2002-08-08,48.549999,49.349998,46.500000,49.189999,36.136189,13516600
2002-08-09,48.650002,49.580002,48.130001,49.200001,36.143513,9991900
2002-08-12,48.200001,48.930000,47.650002,48.410000,35.563171,7239900
2002-08-13,48.410000,50.650002,47.450001,48.709999,35.783558,14450100
2002-08-14,49.349998,52.900002,49.150002,52.619999,38.655945,14957100
2002-08-15,53.049999,54.790001,53.009998,54.709999,40.191296,13956200
2002-08-16,54.250000,54.759998,53.610001,53.790001,39.515453,9243000
2002-08-19,53.000000,54.790001,52.720001,54.689999,40.176613,11050000
2002-08-20,54.099998,54.549999,53.099998,53.779999,39.508106,8399700
2002-08-21,54.000000,54.299999,52.750000,54.090000,39.735840,8920700
2002-08-22,54.000000,54.419998,53.349998,54.250000,39.853371,7542200
2002-08-23,53.700001,53.900002,52.869999,53.189999,39.074684,6591800
2002-08-26,53.099998,53.639999,52.110001,53.400002,39.228958,8040400
2002-08-27,53.400002,53.400002,52.049999,53.119999,39.023251,8518500
2002-08-28,52.799999,53.520000,52.759998,53.400002,39.228958,7558000
2002-08-29,52.660000,53.700001,52.520000,53.200001,39.082020,8449000
2002-08-30,53.200001,54.000000,53.000000,53.480000,39.287720,6593400
2002-09-03,52.849998,53.150002,51.490002,51.869999,38.104977,9274400
2002-09-04,51.869999,52.720001,51.000000,52.340000,38.450253,8623000
2002-09-05,51.000000,51.389999,50.020000,50.939999,37.421772,11572700
2002-09-06,51.599998,53.049999,51.599998,52.779999,38.773483,7414300
2002-09-09,52.650002,53.700001,52.250000,53.279999,39.140797,6632600
2002-09-10,53.650002,54.810001,53.279999,54.779999,40.242722,8848000
2002-09-11,55.400002,57.000000,53.810001,54.200001,39.816650,7359200
2002-09-12,54.200001,54.209999,52.970001,53.119999,39.023251,6608400
2002-09-13,53.119999,54.970001,52.650002,54.400002,39.963570,8355200
2002-09-16,54.500000,55.250000,54.000000,54.750000,40.220703,5999800
2002-09-17,55.900002,55.919998,54.250000,54.259998,39.860722,8168200
2002-09-18,53.650002,55.130001,53.619999,54.380001,40.004177,8193800
2002-09-19,54.389999,54.910000,53.549999,53.700001,39.503948,7162900
2002-09-20,53.709999,54.900002,53.560001,54.700001,40.239586,17149400
2002-09-23,53.700001,53.709999,52.070000,52.599998,38.694725,10312600
2002-09-24,51.900002,52.400002,50.869999,51.490002,37.878178,11366700
2002-09-25,52.299999,52.610001,51.139999,52.040001,38.282776,9919800
2002-09-26,52.500000,53.720001,52.080002,53.709999,39.511299,8175900
2002-09-27,53.250000,53.700001,51.220001,51.240002,37.694267,11146500
2002-09-30,51.250000,51.250000,48.099998,49.240002,36.222980,17002700
2002-10-01,49.240002,51.779999,48.549999,51.709999,38.040020,14143700
2002-10-02,51.709999,52.509998,50.680000,51.320000,37.753113,11489800
2002-10-03,51.330002,52.139999,50.200001,51.099998,37.591274,11297300
2002-10-04,51.110001,52.279999,49.750000,51.750000,38.069443,14745100
2002-10-07,51.200001,52.540001,50.000000,50.349998,37.039539,14430800
2002-10-08,50.950001,53.450001,50.759998,52.599998,38.694725,16556200
2002-10-09,52.610001,52.610001,50.700001,50.740002,37.326435,13308400
2002-10-10,50.750000,52.189999,49.000000,51.639999,37.988522,16921600
2002-10-11,51.650002,53.980000,51.650002,53.830002,39.599567,11479700
2002-10-14,53.830002,55.000000,53.570000,54.150002,39.834988,10187600
2002-10-15,55.439999,56.290001,55.130001,56.290001,41.409264,13852700
2002-10-16,56.290001,56.799999,55.849998,56.759998,41.754997,12927800
2002-10-17,57.450001,57.500000,55.000000,55.330002,40.703037,14925800
2002-10-18,55.000000,56.500000,54.799999,56.279999,41.401890,11334200
2002-10-21,56.290001,56.730000,55.180000,56.400002,41.490170,9546000
2002-10-22,56.410000,56.410000,54.799999,56.099998,41.269478,10305500
2002-10-23,56.099998,57.320000,55.919998,57.230000,42.100742,10213800
2002-10-24,57.240002,58.020000,56.180000,56.470001,41.541679,9814300
2002-10-25,56.480000,57.490002,56.160000,57.330002,42.174320,7125200
2002-10-28,57.430000,57.490002,55.680000,56.070000,41.247406,7867600
2002-10-29,55.000000,57.000000,54.680000,56.470001,41.541679,10419800
2002-10-30,55.090000,55.099998,53.580002,53.799999,39.577518,16972100
2002-10-31,53.549999,54.410000,52.650002,53.549999,39.393600,11507000
2002-11-01,53.590000,54.790001,52.680000,54.549999,40.129242,8762800
2002-11-04,54.560001,54.770000,53.200001,53.450001,39.320042,10382900
2002-11-05,53.459999,54.599998,53.250000,54.419998,40.033607,7564600
2002-11-06,54.419998,54.799999,53.500000,54.340000,39.974735,8477500
2002-11-07,54.349998,54.889999,53.549999,54.000000,39.724636,7455600
2002-11-08,54.000000,54.799999,53.520000,54.029999,39.746716,7453000
2002-11-11,54.040001,54.040001,53.000000,53.000000,38.988998,5925200
2002-11-12,53.599998,54.750000,53.330002,53.849998,39.614273,9371300
2002-11-13,53.860001,54.980000,53.250000,54.980000,40.445538,11655000
2002-11-14,55.049999,55.599998,54.540001,55.570000,40.879601,10737900
2002-11-15,55.570000,56.200001,55.000000,55.490002,40.820732,11539300
2002-11-18,55.250000,55.500000,53.529999,53.680000,39.489239,9040200
2002-11-19,53.689999,53.689999,52.570000,52.919998,38.930138,10348300
2002-11-20,53.049999,54.500000,53.000000,54.400002,40.018890,7463400
2002-11-21,54.400002,54.799999,53.810001,53.950001,39.687836,8441400
2002-11-22,53.959999,54.790001,53.520000,53.759998,39.548065,8124400
2002-11-25,53.450001,54.099998,53.020000,53.820000,39.592220,9359900
2002-11-26,53.400002,53.900002,53.070000,53.240002,39.165546,7896900
2002-11-27,53.250000,55.009998,53.250000,54.840000,40.342579,8288000
2002-11-29,54.740002,55.160000,53.830002,53.900002,39.651070,4420200
2002-12-02,55.959999,56.740002,54.250000,54.380001,40.004177,13776600
2002-12-03,54.380001,54.380001,53.549999,53.930000,39.673141,7852000
2002-12-04,53.900002,55.130001,53.410000,54.439999,40.048321,8449800
2002-12-05,54.439999,54.439999,53.020000,53.020000,39.003700,8258000
2002-12-06,52.750000,53.490002,52.029999,53.040001,39.018414,8940400
2002-12-09,53.040001,53.040001,51.810001,51.849998,38.143002,8087800
2002-12-10,51.860001,52.590000,51.549999,52.490002,38.613819,6413000
2002-12-11,51.799999,52.490002,51.630001,52.000000,38.253345,5828200
2002-12-12,52.250000,52.419998,51.259998,51.380001,37.797249,8668300
2002-12-13,51.380001,51.380001,50.360001,50.540001,37.179329,10007300
2002-12-16,50.549999,52.070000,50.360001,51.939999,38.209213,9138400
2002-12-17,51.849998,51.860001,50.849998,50.939999,37.473568,7243200
2002-12-18,50.950001,50.950001,49.950001,50.380001,37.116253,7738600
2002-12-19,50.130001,51.200001,50.000000,50.160000,36.954178,7750800
2002-12-20,50.169998,51.250000,50.169998,50.790001,37.418320,13003400
2002-12-23,50.529999,50.540001,49.400002,49.590000,36.534252,8539400
2002-12-24,49.299999,49.869999,49.240002,49.700001,36.615288,4215600
2002-12-26,49.250000,50.650002,49.250000,49.759998,36.659492,7309300
2002-12-27,49.529999,49.980000,48.950001,49.160000,36.217438,5689600
2002-12-30,49.160000,50.750000,49.150002,50.639999,37.307808,7886000
2002-12-31,50.599998,50.619999,49.750000,50.509998,37.212032,7826300
2003-01-02,50.650002,51.610001,50.520000,51.599998,38.015057,7545500
2003-01-03,51.610001,51.610001,49.849998,50.000000,36.836300,8389300
2003-01-06,50.200001,50.549999,49.669998,50.189999,36.976280,7438400
2003-01-07,50.320000,50.759998,50.099998,50.459999,37.175194,6669000
2003-01-08,50.400002,51.360001,49.860001,49.990002,36.828930,7796900
2003-01-09,50.750000,52.000000,50.750000,51.919998,38.250813,9884800
2003-01-10,51.919998,52.000000,51.209999,51.619999,38.029800,7426600
2003-01-13,51.619999,52.180000,51.000000,51.279999,37.779312,6920800
2003-01-14,51.000000,51.540001,50.700001,51.410000,37.875088,6759600
2003-01-15,51.450001,51.680000,50.529999,50.590000,37.270962,6503500
2003-01-16,51.099998,51.230000,49.980000,50.299999,37.057316,8086900
2003-01-17,50.299999,50.430000,49.700001,49.970001,36.814198,8661200
2003-01-21,50.070000,50.290001,48.980000,49.009998,36.106941,7827400
